gene1,gene2,value,rank
AT4G01250,AT1G30730,0.6357731280649813,29
AT3G46280,AT2G30490,0.6213824834589978,29
AT5G11940,AT5G20250,0.1762451462794081,29
AT3G26210,AT3G50480,0.5784081850353882,29
AT2G44380,AT1G61380,0.6214139534933976,29
AT4G20000,AT1G19380,0.639941019157153,29
AT1G30730,AT4G21410,0.5811724461132344,29
AT4G20430,AT1G20160,0.11542303544580396,29
AT3G49780,AT5G40780,0.5504912970093176,29
AT4G15040,AT3G14067,0.11845755908930004,29
AT4G01250,AT1G51800,0.6929942176928371,29
AT5G53110,AT2G39200,0.7192657770371345,29
AT4G20860,AT3G49780,0.6362213404985608,29
AT5G59190,AT2G15620,0.09177706103789236,29
AT1G64170,AT3G21080,0.5602932604358116,29
AT3G49780,AT1G52200,0.67593015549959,29
AT5G53110,AT3G25882,0.6338480183925479,29
AT2G42360,AT5G48430,0.6440005658369392,29
AT1G66220,AT3G14067,0.06803953114608123,29
AT3G46280,AT1G65690,0.6204190433581905,30
AT5G54160,AT1G37130,0.3817113689472553,30
AT1G19380,AT4G24160,0.5298732408628317,30
AT2G05920,AT1G01900,0.06853801036847955,30
AT5G04140,AT1G62340,0.04797821762690078,30
AT2G44370,AT5G48430,0.7036809099436563,30
AT5G50200,AT1G61380,0.6194339908032771,30
AT1G70530,AT2G39200,0.7188074514428847,30
AT5G67450,AT3G50470,0.5648562793749474,30
AT4G20860,AT5G01540,0.6785818327855487,30
AT2G36690,AT2G42360,0.6779321429396606,30
AT5G44585,AT5G40780,0.622029195277505,30
AT1G30730,AT1G52200,0.6729189918463984,30
AT4G20860,AT3G29034,0.6300441101103549,30
AT2G17740,AT2G19190,0.6627145012858521,30
AT4G20860,AT3G19010,0.6373498729985165,30
AT1G65490,AT3G19450,0.2726872415042469,30
AT5G53110,AT1G05300,0.6337668639040555,30
AT1G19380,AT4G08850,0.5883897463651245,30
AT2G22122,AT5G45650,0.07928406565014863,30
AT5G55050,AT1G64170,0.4922148232659905,30
AT1G49000,AT5G39580,0.6394253822848602,30
AT4G21326,AT5G59190,0.09438360376664756,30
AT1G51890,AT5G44585,0.6632100719561111,30
AT3G49780,AT5G50200,0.5892225412120363,30
AT1G21670,AT1G05300,0.5089158504261435,30
AT4G20000,AT5G39580,0.6397785304931559,30
AT1G77380,AT5G07440,0.3464136172382877,30
AT4G35180,AT3G29034,0.6493472252308384,30
AT4G21870,AT4G00230,0.0418164972925549,30
AT4G20430,AT1G37130,0.1914547896218841,30
AT1G70530,AT1G51800,0.6878495089586882,30
AT2G42360,AT3G21080,0.6396961422367728,30
AT1G70530,AT3G22060,0.6338863361347331,30
AT4G20430,AT5G59080,0.11834158462962938,30
AT4G01700,AT5G48430,0.5823329148517452,30
AT3G52450,AT5G48430,0.6148461400339325,30
AT2G02220,AT4G08850,0.7066711120795569,30
AT1G72300,AT2G39850,0.17336730532351294,30
AT5G59810,AT2G31400,0.06249772708675275,30
AT4G38560,AT3G25882,0.5802012010311174,30
AT1G19380,AT1G49000,0.6379585383618486,30
AT4G23210,AT1G49000,0.6429390393022617,30
AT5G53110,AT1G51620,0.6923515656481605,30
